score_fotometria,score_orbital,score_estelar,score_falsos_positivos
1.7478857e-06,0.43540886,0.0015032579,0.50012994
0.0055891722,0.15896407,0.011164135,0.50012994
0.3203373,0.5429555,0.029649308,0.5
0.7246388,0.56688774,0.7734565,0.7310094
0.8897959,0.61517817,0.9582248,0.7310094
0.028680526,0.110024296,0.2266059,0.5
0.17740381,0.5566048,0.30477068,0.50012994
0.50502294,0.546608,0.18616767,0.7310094
0.72990596,0.47978857,0.26527274,0.5
0.3838739,0.5160457,0.033067938,0.5
0.54901636,0.5622065,0.07617804,0.5
0.12698177,0.108744934,0.9649625,0.50012994
0.25264752,0.36623505,0.26176083,0.5
0.4217927,0.11800828,0.16111898,0.5
0.6674663,0.27793464,0.2692179,0.5
0.806812,0.56537795,0.30108362,0.7310094
0.05211848,0.13437371,0.060530968,0.50012994
0.6083145,0.5179218,0.14558941,0.7310094
0.006414194,0.002293828,0.12612821,0.50012994
0.0046997303,0.00026413458,0.2798426,0.50012994
0.28876957,0.32644495,0.39922562,0.7310094
0.18759286,0.55164146,0.005665966,0.5
0.20819132,0.3517807,0.083483085,0.5000004
0.6202834,0.5536902,0.7437329,0.7310094
0.0009724374,0.0066259233,0.4256087,0.50012994
0.4565356,0.48862877,0.76975924,0.7310094
0.20066236,0.5514254,0.21284999,0.7310094
0.8032138,0.5179846,0.10951446,0.7310094
0.006240928,0.0068645678,0.20783417,0.50012994
0.3192845,0.3358745,0.45549998,0.7310094
0.123058796,0.6674424,0.08044695,0.5
0.19881642,0.5069263,0.91173446,0.7310094
0.18468992,0.3422763,0.09322566,0.5
0.059184164,0.17496647,0.19629927,0.5
0.0010598571,0.0004538322,0.27149203,0.50012994
0.20376901,0.5456539,0.025060657,0.5
0.67708766,0.5069493,0.17191604,0.5
0.012425699,0.00824064,0.21284989,0.50012994
0.8957887,0.5393856,0.4286081,0.7310094
0.020412419,0.23594172,0.0041875695,0.50012994
0.65483236,0.56184334,0.373385,0.7310094
4.7642334e-05,0.5110659,0.012526092,0.50012994
0.87783444,0.36700395,0.9117079,0.7310094
0.24595615,0.6068632,0.9244599,0.7310094
0.15195337,0.5189988,0.030950107,0.5
0.050840735,0.14999983,0.2447573,0.5
0.041287772,0.08185868,0.004724926,0.5
0.45134366,0.21700977,0.8653078,0.7310094
0.016039094,0.020615304,0.23314288,0.50012994
0.11426079,0.14370623,0.17150335,0.5
0.0118269,0.1426482,0.040330894,0.50012994
0.7000746,0.4553751,0.13114716,0.5
0.045834463,0.19931841,0.07055742,0.50012994
0.14998879,0.019622885,0.20964597,0.50012994
0.22676377,0.48258305,0.07973116,0.5
0.40233788,0.13811864,0.9096956,0.50012994
0.22323054,0.5918295,0.55411226,0.5
0.008349858,0.0032594863,0.3717888,0.5
0.5789723,0.36767718,0.31048742,0.5
0.38405752,0.47209293,0.17806545,0.5
0.74048704,0.59276944,0.9401463,0.7310094
0.14515218,0.54616857,0.58961475,0.5
0.07062636,7.713855e-08,0.0067084404,0.50012994
0.7542851,0.5340314,0.02081207,0.5
0.6832876,0.5004206,0.8951933,0.7310094
0.051087797,0.024203476,0.21925579,0.50012994
0.12627698,0.49577346,0.81770515,0.7310094
0.044039942,0.15094027,0.947033,0.5
0.061403852,0.5800792,0.23184814,0.7310094
0.2843168,0.17331162,0.50757587,0.7310094
0.082548454,0.5552554,0.19529535,0.5
0.36821792,0.22681943,0.26578268,0.5000004
0.515945,0.52396345,0.026351854,0.5
0.45079264,0.42790937,0.14197192,0.7310094
0.06028045,0.007076405,0.26319337,0.50012994
0.0051262546,0.0014521456,0.19685522,0.50012994
0.76868856,0.56677943,0.19888294,0.7310094
0.28070337,0.19488487,5.7681395e-06,0.50012994
0.70342916,0.19203155,0.7939009,0.5
0.38449347,0.43078938,0.06577657,0.5
0.19342507,0.4731957,0.05819609,0.5
0.12726206,0.100252576,0.4659529,0.5
0.16660847,0.19482599,0.3291553,0.5
0.21114503,0.5262939,0.05483276,0.5
0.44606587,0.55781883,0.09745086,0.5
0.0062321248,0.027173953,0.39411613,0.50012994
0.11573541,0.11916618,0.942969,0.7310094
0.12508914,0.20138015,0.008202828,0.5
0.62698597,0.5607567,0.02191822,0.5
0.13896278,0.43612146,0.066605404,0.5
0.32438314,0.015444175,0.061419066,0.7310094
0.3976099,0.5174557,0.15844308,0.5
0.12028981,0.1278692,0.24661371,0.5
0.13586928,0.39132252,4.0533574e-05,0.5
0.0009047558,0.5806657,0.021860672,0.50012994
0.004040376,0.0005123656,0.2438822,0.50012994
0.20323326,0.047917973,0.2730435,0.50012994
0.41108248,0.4720466,0.24178202,0.7310094
0.14501013,0.25911674,0.41236815,0.5
0.08945311,0.049843013,0.22763868,0.50012994
0.48264158,0.2962395,0.914853,0.7310094
0.07139253,0.0027807385,0.13445982,0.50012994
0.16109133,0.16862163,0.021683516,0.50012994
0.5197533,0.52489686,0.3630888,0.7310094
0.4555936,0.28334185,0.36500233,0.5
0.024503287,0.011059073,0.1942429,0.50012994
0.037670616,0.4016273,0.10907866,0.50012994
0.07631118,0.4991415,0.13888457,0.5
0.13439704,0.373506,0.035206147,0.50012994
0.8577043,0.6016366,0.19570549,0.7310094
0.6414686,0.4540924,0.36229777,0.7310094
0.7377368,0.4234497,0.029376496,0.5
4.099501e-06,0.10534219,0.23627183,0.50012994
0.008971924,0.13356474,0.14104207,0.50012994
0.22596446,0.36086404,0.9116815,0.7310094
0.01848567,0.32954195,0.092381164,0.50012994
0.18824454,0.17610069,0.16190408,0.7310094
0.0033397183,0.042656917,0.24706733,0.5
0.8340214,0.17118117,0.0038552098,0.50012994
0.1523875,0.06823557,0.7569989,0.7310094
0.13334729,0.55414337,0.039561097,0.5
0.00013985501,0.0004890544,0.2873638,0.50012994
0.044493183,0.13548343,0.0033019795,0.5
0.35783407,0.6236491,0.12782927,0.7310094
0.18122752,0.26339945,0.43220937,0.5
0.6827395,0.534773,0.38996243,0.7310094
0.30007726,0.28224555,0.43803185,0.5
0.00035937963,4.0309806e-05,0.543049,0.50012994
0.7070146,0.44093966,0.3701711,0.5
0.19822165,0.45608285,0.1498629,0.5
0.81724393,0.55120623,0.47350505,0.5
0.11480696,0.2971581,0.45005193,0.5
0.25960362,0.4060865,0.12332496,0.5000004
0.4400927,0.28183675,0.26869327,0.5000004
0.24985439,0.4274195,0.042387318,0.5
0.922229,0.6055604,0.19230163,0.7310094
0.35023308,0.4207948,0.4399096,0.7310094
0.12840211,0.5316902,0.026995495,0.5
0.05290077,0.036344312,0.25712672,0.5
0.12754315,0.3236517,0.16380371,0.5
0.00904112,0.005280071,0.14674437,0.50012994
0.11400904,0.31549776,0.46603224,0.5
0.22670175,0.30012053,0.2723587,0.5
0.20866819,0.1289624,0.32618618,0.5
0.035958685,0.34684423,0.009847215,0.5
0.014087191,0.016826121,0.24739286,0.50012994
0.57206714,0.14199601,0.4088098,0.5
0.009391046,0.0026233254,0.4880281,0.50012994
0.80341,0.26508465,0.9173716,0.7310094
0.0051782043,0.00015651618,0.20600694,0.50012994
0.2345167,0.55202043,0.09260871,0.5
0.6057869,0.5391268,0.94336796,0.7310094
0.10447945,0.52901363,0.126299,0.5
0.42516872,0.4144946,0.0070823645,0.50012994
0.0002561771,0.00011599376,0.23691298,0.50012994
0.14956988,0.5367984,0.0092766555,0.5
0.59416395,0.47214034,0.06568599,0.5
0.15810907,0.27341568,0.21795948,0.5
0.045672853,0.2248495,0.12725553,0.5
0.109477356,0.0030962746,0.17742807,0.50012994
0.65287113,0.6105071,0.18894358,0.7310094
0.004210829,0.0004563718,0.27774101,0.50012994
0.5515776,0.36797214,0.27056932,0.5000004
0.75880426,0.48822865,0.89068437,0.5
0.75273776,0.30191362,0.34255266,0.7310094
0.33042443,0.55720145,0.013679849,0.5
0.0026209024,0.040362597,0.38094386,0.5000004
0.59245956,0.3736824,0.003268936,0.5000004
0.42755497,0.27626374,0.37960717,0.7310094
0.07170606,0.51047754,0.039849445,0.5
0.5958808,0.47729307,0.95533377,0.7310094
0.012087755,0.12853318,0.029624473,0.50012994
0.27807269,0.3951742,0.069698565,0.5
0.8046404,0.4877458,0.95585334,0.7310094
0.6685357,0.43163815,0.06282338,0.5
0.1731786,0.19277434,0.41693348,0.5
0.24024867,0.46704447,0.12091071,0.5
0.6100923,0.18499589,0.40530792,0.5
0.49482715,0.5357905,0.064482674,0.5
0.12842591,0.5450449,0.07907466,0.5
0.5540189,0.3307202,0.0071320063,0.5
0.055635743,0.07090364,0.26708212,0.50012994
0.16715093,0.49897227,0.053597465,0.5
0.119198486,0.013050385,0.16973372,0.50012994
0.003583177,0.0014314906,0.33472887,0.50012994
0.16944233,0.013138589,0.23905523,0.50012994
0.36932993,0.48461196,0.012713583,0.5000004
0.46230808,0.48379558,0.95429933,0.7310094
0.1163657,0.2538651,0.029706767,0.50012994
0.29337946,0.7372371,0.16819543,0.50012994
0.49378297,0.03185512,0.23205726,0.50012994
0.012854686,0.1344339,0.003236631,0.5
0.03332945,0.55381227,0.64721084,0.5
0.2910695,0.53820354,0.097567655,0.5
0.13618466,0.6949574,0.40518925,0.5
0.08397469,0.51795834,0.103530064,0.5
0.19339532,0.2557318,0.3147811,0.5
0.00011549191,0.0065816636,0.32716456,0.50012994
0.37507156,0.3855565,0.2500598,0.5
0.07679404,0.56692606,0.049737353,0.5
0.12447003,0.2088396,0.1775803,0.5
0.5454305,0.544872,0.038987394,0.5
0.2876186,0.5519002,0.059401188,0.5
0.56281,0.43181622,0.069245726,0.5
0.11388118,0.15533328,0.06121693,0.50012994
0.16639069,0.19947927,0.067489564,0.5
0.061561123,0.002609491,0.43142474,0.50012994
0.6885537,0.55991435,0.010927799,0.5
0.37447277,0.45331967,0.003474083,0.5
3.6076864e-07,0.7691746,0.007152616,0.5
0.002623642,0.0011759055,0.28107527,0.50012994
0.39869508,0.3198939,0.08869715,0.5
0.26165023,0.5521356,0.011918189,0.5
0.123469114,0.5907249,0.034626115,0.5
0.83417416,0.50418997,0.09338329,0.5
0.49165514,0.5449695,0.00025213166,0.50012994
0.04285307,0.6878755,0.042690735,0.5
0.24630687,0.35947943,0.44298732,0.5
0.19896398,0.40263805,0.2850783,0.5
0.07302853,0.163004,0.113001,0.5
0.6048562,0.27140367,0.2955327,0.5
0.25324386,0.22241512,0.052179836,0.5
0.26596534,0.5044266,8.805937e-08,0.50012994
0.2433967,0.422396,0.0064738668,0.5
0.34322038,0.5490717,0.1984667,0.5
0.15171915,0.51553595,0.06802402,0.5
0.40846547,0.40665576,0.5618559,0.5
0.040734474,0.14733422,0.008093022,0.5
0.17633012,0.43004394,0.16149494,0.5
0.61343837,0.4557548,0.22453684,0.5
0.20851484,0.16328575,0.2955026,0.5
0.6517232,0.2186245,0.30068713,0.5
0.27606118,0.54377216,0.047765013,0.50012994
0.1258082,0.0033236106,0.1707342,0.5
0.48213616,0.5459906,0.11706042,0.5
0.24703927,0.28060663,0.06991508,0.5000004
0.13687167,0.30015394,0.8356302,0.5
0.37483612,0.31689996,0.00083679723,0.5
0.14871453,0.65021425,0.0054603904,0.5
0.23003335,0.40033585,0.086346455,0.5
0.07955972,0.1219384,0.25755107,0.5
0.8147305,0.5427285,0.2930061,0.5
0.48836952,0.4251221,0.8987295,0.5
0.72132397,0.26535818,0.49986365,0.7310094
0.57934505,0.5547317,0.40320393,0.7310094
0.45473552,0.38504958,0.34193882,0.5
0.60700125,0.51315504,0.1240636,0.5
0.0035722365,5.6273416e-06,0.38660404,0.50012994
0.18785734,0.28668812,0.20871687,0.5
0.25195304,0.30452386,0.0003868096,0.5
0.18883887,0.5215057,0.03343335,0.5
0.594864,0.17842644,0.35949084,0.5
0.35708562,0.5417078,0.18980142,0.7310094
0.90132004,0.5545758,5.3696527e-15,0.50012994
0.040646717,0.34536472,0.06433162,0.5
0.0020231726,0.4292204,0.004279399,0.50012994
0.024802016,0.0020528408,0.27253357,0.50012994
6.239562e-06,0.1412594,0.10394375,0.5
0.014690397,0.53921473,0.12697695,0.5
0.4265045,0.4957853,0.21684912,0.5
0.86293095,0.57280856,0.20045525,0.7310094
0.7593188,0.6113071,0.47241414,0.7310094
0.38515118,0.5614808,0.59906673,0.7310094
0.000726258,0.27695873,0.3629136,0.5
0.11499206,0.34719715,0.057723366,0.5
0.0058442587,0.026971307,0.34932545,0.5
0.70200527,0.5544298,0.25464934,0.5
0.07387803,0.079689324,0.16611633,0.5
0.26480636,0.5419421,0.1258616,0.5
0.5040684,0.54647577,0.9408297,0.7310094
0.075458884,0.84177756,0.51630604,0.5
0.5636631,0.72820127,0.38797262,0.7310094
0.024239022,0.52005136,0.37289372,0.5
0.924236,0.58157384,0.9151524,0.7310094
0.16534138,0.43928152,0.9386623,0.7310094
0.25106245,0.52354777,0.110517696,0.5
0.15221196,0.023765344,0.033665355,0.50012994
0.252152,0.49572846,0.16943942,0.5
0.044352796,0.5390304,0.024933193,0.5
0.013065465,0.40552244,0.3635088,0.5
0.1795291,0.31988925,0.20555042,0.5
0.9046061,0.5413405,0.008291512,0.5
0.6842502,0.07318881,0.07641044,0.50012994
0.20025118,0.471151,0.43630284,0.5
0.045615423,0.19909596,0.43710437,0.5
0.5304391,0.6617688,0.3914016,0.5
0.7670301,0.73971134,0.51952666,0.7310094
0.117179506,0.010127051,0.15676805,0.50012994
0.42222935,0.18435259,0.14973825,0.50012994
0.71673536,0.5807091,0.18527071,0.7310094
0.18247376,0.5581597,0.15824854,0.50012994
0.0008717535,0.00010121812,0.05134639,0.50012994
0.084265545,0.009429205,0.38426208,0.50012994
0.7960858,0.5048274,0.60796285,0.50012994
0.109652825,0.5613879,0.37090263,0.5
0.92433894,0.7187042,0.40496102,0.7310094
0.78504497,0.48380947,0.42588556,0.7310094
0.94134104,0.65107554,0.46380606,0.7310094
0.7477622,0.5310583,0.044047978,0.5
0.077154905,0.10394648,0.25599462,0.7310094
0.32560253,0.4775543,0.110943004,0.5
0.6215472,0.47413173,0.19208719,0.5
0.12717028,0.49887553,0.212081,0.5
0.0020013095,0.6046022,0.36298802,0.50012994
0.016902335,0.008518936,0.08944497,0.50012994
0.20310211,0.14715566,0.18047895,0.5
0.21774568,0.5707772,0.8887769,0.7310094
0.11802617,0.14757699,0.94369894,0.7310094
0.39204404,0.51594085,0.9092966,0.7310094
0.88802904,0.49541333,0.5053492,0.7310094
0.33708513,0.67043257,0.42134684,0.7310094
0.04434433,0.5485509,0.79700935,0.7310094
0.2322888,0.55704606,0.022155337,0.5
0.64704365,0.37230766,0.09838093,0.5
0.16599138,0.5325911,0.33675998,0.5
0.61810404,0.45153892,0.7824951,0.5
0.18556894,0.5477995,0.1281039,0.50012994
0.6825954,0.5381644,0.48107716,0.7310094
0.12594537,0.35588118,0.84905654,0.7310094
0.030945167,0.7433083,0.09326656,0.50012994
0.09839066,0.50324005,0.1082131,0.5
0.45513245,0.69003975,0.42751905,0.5
0.87734604,0.76502055,0.28006285,0.7310094
0.27221945,0.55284226,0.03544136,0.5
0.95182025,0.8304056,0.46741557,0.7310094
0.10938678,0.009952451,0.251375,0.50012994
0.2378088,0.5646364,0.12497153,0.5
0.19379397,0.5528103,0.33610746,0.5
0.21230619,0.2654589,0.77428484,0.5
0.66291314,0.48907018,0.031367294,0.5
0.12187613,0.2640306,0.12927355,0.5
0.7090219,0.58095455,0.19255336,0.5
0.89451474,0.4493791,0.008398197,0.5
0.4607928,0.49656144,0.34561142,0.5
0.72771513,0.5205148,0.7943689,0.7310094
0.00012560264,0.11693403,0.05274628,0.5
0.23292142,0.42085597,0.5009823,0.7310094
0.13983113,0.68075025,0.28646934,0.5
0.61923593,0.5951174,0.73567224,0.7310094
0.08319589,0.6275363,0.43190786,0.5
0.023691656,0.63522685,0.41528803,0.5
0.050453484,0.0019792384,0.21042177,0.50012994
0.023308521,0.0034060923,0.36030537,0.50012994
0.16045956,0.41729975,0.07252803,0.5
0.06784387,0.50126356,0.13419151,0.5
0.59630513,0.5488227,0.08065659,0.5
0.21022373,0.12998703,0.38097483,0.50012994
0.1156487,0.51449543,0.36113372,0.5
0.027893392,0.13559768,0.027968772,0.50012994
0.8303622,0.53661305,0.71118164,0.7310094
0.54691684,0.29409164,0.0035988737,0.5000004
0.8442563,0.54596996,0.0256307,0.5
0.7472354,0.5321561,0.00040473725,0.5
0.21468222,0.16884837,0.46138644,0.7310094
0.06460398,0.7635176,0.3931482,0.5
0.9148821,0.6518482,0.9413263,0.7310094
0.9494158,0.61276966,0.9384555,0.7310094
0.03381831,0.003674179,0.08513254,0.50012994
0.35600036,0.11275714,0.9081402,0.50012994
0.04746161,0.16169459,0.12468076,0.5
0.20894065,0.2764073,0.17764643,0.5
0.17149283,0.36744887,0.03027161,0.5
0.8634108,0.45571977,6.1399865e-06,0.5
0.8839042,0.5139243,0.0038769925,0.5
0.49136484,0.4441375,0.27589852,0.5
0.90431726,0.81593263,0.93281806,0.7310094
0.12066962,0.44951066,0.44690648,0.5
0.9114341,0.5409386,0.9016192,0.7310094
0.062104832,0.32162485,0.36387777,0.5
0.003160841,0.11961162,0.4492516,0.5
0.034208056,0.5581745,0.26320544,0.5
0.1571349,0.55590814,0.28821108,0.5
0.00039206422,1.2271623e-07,0.07376257,0.50012994
0.07587087,0.32740343,0.21378133,0.5
0.05224697,0.5600096,0.07768873,0.5
0.12602183,0.16634187,0.04182539,0.5
0.25826633,0.34948388,0.10024445,0.5
0.44007143,0.29376683,0.059886336,0.5
0.7603146,0.5585178,0.9131436,0.7310094
0.12999211,0.7005878,0.38262767,0.5
0.8415006,0.78152347,0.92519635,0.7310094
0.05687137,0.8423131,0.579195,0.5
0.25662845,0.51714456,0.9586356,0.7310094
0.0062526353,0.06842191,0.4281168,0.5
0.10562843,0.61316776,0.4096939,0.5
0.022590607,0.002365936,0.00057669857,0.50012994
0.2642833,0.5090786,0.3042053,0.5
0.03113253,0.23714186,0.21283518,0.5
0.1364469,0.54311216,0.008422645,0.5
0.08903558,0.004117843,0.18086302,0.50012994
0.033261437,0.19925211,0.01461688,0.5
0.88155836,0.60712004,0.31680855,0.7310094
0.6490898,0.4837933,0.41809672,0.7310094
0.083749205,0.54836565,0.0064474363,0.5
0.046684936,0.73012936,0.43328914,0.5
0.7503045,0.5393682,0.07162632,0.5
7.127763e-05,0.14652444,0.002409039,0.50012994
0.3414339,0.3245052,0.34728327,0.7310094
0.035689462,0.0017116537,0.28740028,0.50012994
0.4715379,0.5649726,0.0364321,0.5
0.2218391,0.46209365,0.94086,0.7310094
0.09100094,0.3991238,0.17746079,0.5
0.03430128,0.17579387,0.51651686,0.5
0.06376219,0.48102498,0.00047954672,0.5
0.03054941,0.025546273,0.1324507,0.50012994
0.048128854,0.12234198,0.49506074,0.5
0.041440822,0.0013415464,0.12873605,0.5
0.66230726,0.62569344,0.52075666,0.7310094
0.4971664,0.54514146,0.363637,0.7310094
0.12863302,0.60829055,0.49959156,0.5
1.5385358e-05,0.68562394,0.3546586,0.5
0.2538842,0.5149956,0.06704476,0.5
0.01927401,0.0020463364,0.2354361,0.50012994
0.06661184,5.975669e-09,0.049115352,0.50012994
0.08362448,0.093525164,0.12574719,0.50012994
0.01268795,0.068153,0.3732878,0.50012994
0.8015071,0.14234984,0.00068554166,0.5
0.11415848,0.29447117,0.08670275,0.50012994
0.83558595,0.5509205,2.484573e-19,0.5
0.18280508,0.16250879,0.8831169,0.5
0.012029404,0.104001075,0.039959002,0.5
0.07026777,0.22165777,0.22426097,0.5
0.21251082,0.58672416,0.5368798,0.5
0.16796044,0.73253816,0.49520585,0.7310094
0.5617256,0.6467612,0.4973471,0.5
0.318165,0.34886384,0.47725055,0.7310094
0.17633247,0.14599787,0.39048573,0.5
0.11898629,0.322217,0.22358923,0.5
0.6148953,0.5169106,0.9280789,0.7310094
0.09089973,0.5933232,0.4074388,0.5
0.22579372,0.22953284,0.24776092,0.5
0.39409387,0.20114376,0.00015365687,0.5000004
0.23727106,0.2020607,0.4884011,0.5
0.20500128,0.5466147,0.07444291,0.5
0.81944174,0.49654317,0.032923885,0.5
0.15103358,0.107545614,0.031806722,0.50012994
0.0009132087,0.17392431,0.0014213083,0.50012994
0.10731979,0.11886959,0.044245567,0.5
0.12255336,0.68870854,0.38510147,0.5
0.03846776,0.7518541,0.45264435,0.5
0.8880133,0.64650524,0.64480036,0.7310094
0.9019669,0.76249146,0.47217488,0.5
0.43335298,0.33434346,0.9317879,0.7310094
0.028092463,0.5417559,0.2697583,0.5
0.17231356,0.14274889,0.93288195,0.7310094
0.5332564,0.5783951,0.41769102,0.7310094
0.68688524,0.11965462,0.0006101214,0.5
0.46205223,0.5499075,0.023518788,0.5
0.029448843,0.006671304,0.07550939,0.50012994
0.029100113,0.11356531,0.008271934,0.50012994
0.088356346,0.79592466,0.6820157,0.7310094
0.06497551,0.27946708,0.5834519,0.5000004
0.025070377,0.0044969665,0.22041267,0.50012994
0.8244265,0.58616024,0.4285241,0.7310094
0.7593314,0.70838445,0.4774162,0.7310094
0.8618702,0.78736943,0.8906379,0.7310094
0.72235477,0.5969579,0.8215764,0.7310094
0.50454247,0.46335885,0.39543113,0.5
0.77258706,0.1387509,0.052012708,0.50012994
0.06851625,0.009734987,0.093467735,0.50012994
0.008974022,0.0006565183,0.25822982,0.5
0.14029863,0.3930787,0.024282638,0.5
0.10460322,0.2380745,0.011800319,0.5
0.6161622,0.34521306,0.16748309,0.5
0.8332292,0.3768526,0.56217194,0.5
0.0075583574,0.012740815,0.11374979,0.50012994
0.36880147,0.33273092,0.3719665,0.7310094
0.9282454,0.66570127,0.32142937,0.7310094
0.7279738,0.8112744,0.45029014,0.7310094
0.855,0.3889951,0.32996574,0.5
0.158128,0.7174114,0.4114044,0.5
5.339709e-06,0.11147818,0.09340727,0.5
0.12931117,0.54427874,0.0260984,0.5
0.107374646,0.28330138,0.44201413,0.50012994
0.008126123,0.25207463,0.01749183,0.50012994
0.29451585,0.0057716947,0.07242609,0.50012994
0.0044575282,0.0021035,0.15332834,0.50012994
0.008442708,0.06744673,0.1443028,0.50012994
0.03059227,0.16302815,0.051729795,0.5
0.10689926,0.41522518,0.32471552,0.5
0.513994,0.59861356,0.41614604,0.5
0.40493557,0.774497,0.21069866,0.5
0.07889406,0.7800049,0.46043995,0.5
0.027920576,0.70861953,0.39204463,0.5
0.8288826,0.63548857,0.95031023,0.5
0.7379367,0.47122997,0.43457544,0.5
4.61807e-06,0.061356604,0.4349702,0.5
0.680203,0.5654857,0.0002030737,0.50012994
0.00080903864,0.5764923,0.023323413,0.5
0.098453365,0.19745584,0.20707507,0.50012994
4.4985728e-07,0.14283928,0.14174858,0.50012994
2.941222e-26,0.449242,0.020322222,0.50012994
0.0052517895,0.52069306,0.44368616,0.5
0.016066335,0.1712497,0.3245305,0.7310094
0.07119706,0.07378942,0.40503794,0.5
0.07350317,0.43162492,0.11094674,0.5
0.12809299,0.30294925,0.072093986,0.5
3.7616992e-08,0.11110148,0.44273487,0.5
0.00066781166,0.29554272,0.3799307,0.5
1.1911338e-05,0.1299431,0.39310676,0.5
0.0021312484,0.4378157,0.28092808,0.5
0.6201536,0.17518775,0.4098741,0.7310094
0.13579725,0.06081371,0.11107586,0.50012994
0.022605805,0.11554872,0.302594,0.5
0.35687292,0.5305908,0.435266,0.7310094
0.12539357,0.54410475,0.44416723,0.5
1.1771211e-05,0.13359903,0.44743007,0.5
0.4531605,0.30346772,0.44820777,0.5
0.8488109,0.7732536,0.5347679,0.7310094
0.5249055,0.3708489,0.9338662,0.7310094
0.01037823,0.66529286,0.18302026,0.5
2.5628974e-06,0.66990745,0.350293,0.5
0.11919078,0.072786756,0.91486686,0.5000004
4.828982e-09,0.09222839,0.013919497,0.5
3.4583068e-09,0.048044175,0.33113733,0.5
0.0054643927,0.058971394,0.046904292,0.5
0.028798621,0.087346464,0.18665588,0.5
0.00040967859,0.4705918,0.41291037,0.5
0.022963507,0.29135332,0.099103734,0.5
0.034385096,0.13532032,0.39444342,0.5
2.6360945e-06,0.10574649,0.47124532,0.5
0.006240993,0.18838054,0.09307761,0.5
0.10948338,0.31351307,0.9546918,0.7310094
0.7411942,0.4681705,0.41142216,0.7310094
0.04388778,0.20643774,0.47956103,0.5
0.90289843,0.5772516,0.95514375,0.7310094
0.2890329,0.458212,0.15755635,0.5
0.17738917,0.10935357,0.1851858,0.5
0.8557538,0.7523802,0.34735775,0.7310094
0.47113147,0.5022697,0.947972,0.7310094
7.493778e-05,0.103055894,0.41162065,0.5
1.4033853e-09,0.027690617,0.35201153,0.50012994
1.1488135e-06,0.03770772,0.15167904,0.5
0.07767503,0.31322974,0.2636424,0.5
1.7005068e-10,0.663548,0.32752147,0.5
3.3384287e-10,0.23352608,0.47273326,0.5
9.618078e-09,0.10563539,0.1409689,0.5
1.1347134e-09,0.004871759,0.9336467,0.5
6.7058994e-09,0.48749834,0.41092274,0.5
0.0013473185,0.110187255,0.3377479,0.5
0.00048283895,0.59119725,0.21655773,0.5
0.00014459397,0.50975907,0.10779768,0.5
0.90936685,0.4863004,0.35447583,0.7310094
0.01751302,0.1288199,0.33417726,0.5
0.036271967,0.38705397,0.22759885,0.5
0.74891657,0.40314183,0.9135869,0.7310094
0.41535333,0.5831468,0.46143422,0.7310094
0.0030900987,0.6728991,0.5277863,0.5
0.88332564,0.65221107,0.47062752,0.7310094
0.4243347,0.47439173,0.0052486015,0.5
0.29843208,0.34419918,0.9195441,0.7310094
7.987168e-09,0.047902584,0.17718852,0.5
0.10585284,0.41147497,0.25970584,0.5
0.64471644,0.59420353,0.3819652,0.7310094
0.0071677314,0.022936737,0.08146622,0.5
9.733535e-06,0.040340733,0.32023522,0.5
6.6299444e-10,0.48248136,0.44352704,0.5
3.212403e-06,0.10645362,0.29057917,0.50012994
6.5565246e-06,0.10884441,0.42312735,0.5
0.017754318,0.10408928,0.19871329,0.5
0.013392729,0.05732107,0.5328351,0.5
0.0011345926,0.51531297,0.068281256,0.5
1.2126816e-07,0.11136972,0.11991258,0.5
0.025761211,0.019640831,0.23865463,0.5
0.6882032,0.510082,0.4285759,0.7310094
0.7354995,0.59173197,0.400659,0.5
0.09235318,0.45314178,0.39964402,0.5
0.7984623,0.42764443,0.46773884,0.7310094
0.24427319,0.22097866,0.42394271,0.5
2.829127e-05,0.14001955,0.0047803875,0.5
0.019949904,0.13118087,0.5325319,0.5
0.07591874,0.16706036,0.4671205,0.5
4.4338702e-07,0.12998627,0.43745244,0.5
2.550151e-06,0.06360213,0.44509652,0.5
0.0008748143,0.050036695,0.092255965,0.5
5.2349094e-08,0.1179715,0.4030523,0.5
6.9110315e-11,0.1141281,0.42408276,0.50012994
0.17275296,0.1494484,0.10261976,0.5
5.2651518e-05,0.098004855,0.34529144,0.5
3.4206358e-05,0.10593955,0.3196338,0.5
0.031399414,0.17152908,0.31704387,0.5
0.00013183615,0.22042622,0.0003769398,0.5
0.00022698104,0.1303737,0.45951128,0.5
7.2648013e-06,0.07220581,2.3035948e-11,0.50012994
1.4249148e-06,0.13104427,0.4336313,0.5
0.8980917,0.55975705,0.42629614,0.7310094
0.8474562,0.6503549,0.8545907,0.7310094
0.0014167486,0.13499051,0.44734997,0.5
0.0053626043,0.1277777,0.38112032,0.5
0.19092157,0.44405589,0.51625085,0.5
8.902918e-10,0.11578528,0.4347133,0.5
9.72188e-07,0.10815282,0.42926386,0.5
0.711605,0.6406722,0.90457225,0.7310094
0.23038386,0.06834882,0.2965641,0.50012994
0.16451274,0.5425957,0.06648077,0.5
0.5426607,0.44072333,0.35760316,0.7310094
2.8153197e-08,0.4014813,0.37510332,0.5
1.1084347e-05,0.3295069,0.31117567,0.5
0.6348995,0.55381244,0.038365744,0.5
1.7028034e-08,0.1416963,0.3676871,0.5
1.5478818e-08,0.11114395,0.11100235,0.5
